funcid,dim,milestone,error
11,50,1,2.789959e+04
11,50,2,2.789959e+04
11,50,3,2.413446e+04
11,50,5,1.937083e+04
11,50,10,1.841631e+04
11,50,20,1.521359e+04
11,50,30,1.386635e+04
11,50,40,1.274759e+04
11,50,50,1.274759e+04
11,50,60,1.274759e+04
11,50,70,1.164675e+04
11,50,80,1.164675e+04
11,50,90,1.164675e+04
11,50,100,1.164675e+04
11,50,1,2.503535e+04
11,50,2,2.503535e+04
11,50,3,2.334333e+04
11,50,5,2.227285e+04
11,50,10,2.093240e+04
11,50,20,1.733718e+04
11,50,30,1.242081e+04
11,50,40,1.242081e+04
11,50,50,1.185033e+04
11,50,60,1.185033e+04
11,50,70,1.185033e+04
11,50,80,1.086038e+04
11,50,90,1.086038e+04
11,50,100,1.086038e+04
11,50,1,1.900775e+04
11,50,2,1.900775e+04
11,50,3,1.900775e+04
11,50,5,1.900775e+04
11,50,10,1.770625e+04
11,50,20,1.355714e+04
11,50,30,1.355714e+04
11,50,40,1.355714e+04
11,50,50,1.318870e+04
11,50,60,8.169969e+03
11,50,70,8.169969e+03
11,50,80,6.858052e+03
11,50,90,6.858052e+03
11,50,100,6.858052e+03
11,50,1,1.965969e+04
11,50,2,1.965969e+04
11,50,3,1.965969e+04
11,50,5,1.965969e+04
11,50,10,1.824332e+04
11,50,20,1.282361e+04
11,50,30,1.282361e+04
11,50,40,1.282361e+04
11,50,50,1.015101e+04
11,50,60,8.757821e+03
11,50,70,8.757821e+03
11,50,80,8.757821e+03
11,50,90,8.757821e+03
11,50,100,8.757821e+03
11,50,1,2.163668e+04
11,50,2,1.902400e+04
11,50,3,1.902400e+04
11,50,5,1.902400e+04
11,50,10,1.319949e+04
11,50,20,1.319949e+04
11,50,30,1.319949e+04
11,50,40,9.983912e+03
11,50,50,9.983912e+03
11,50,60,9.983912e+03
11,50,70,9.983912e+03
11,50,80,9.983912e+03
11,50,90,9.983912e+03
11,50,100,8.843169e+03
11,50,1,3.240145e+04
11,50,2,2.497455e+04
11,50,3,1.713965e+04
11,50,5,8.454196e+03
11,50,10,8.454196e+03
11,50,20,8.454196e+03
11,50,30,8.454196e+03
11,50,40,8.454196e+03
11,50,50,8.454196e+03
11,50,60,8.454196e+03
11,50,70,8.454196e+03
11,50,80,8.454196e+03
11,50,90,8.454196e+03
11,50,100,8.454196e+03
11,50,1,3.381923e+04
11,50,2,2.170713e+04
11,50,3,1.724616e+04
11,50,5,1.724616e+04
11,50,10,1.193312e+04
11,50,20,1.193312e+04
11,50,30,1.174848e+04
11,50,40,1.174848e+04
11,50,50,1.174848e+04
11,50,60,1.174848e+04
11,50,70,9.111970e+03
11,50,80,9.111970e+03
11,50,90,9.111970e+03
11,50,100,9.111970e+03
11,50,1,3.000817e+04
11,50,2,2.708340e+04
11,50,3,2.708340e+04
11,50,5,2.708340e+04
11,50,10,1.757937e+04
11,50,20,1.031460e+04
11,50,30,9.093076e+03
11,50,40,9.093076e+03
11,50,50,9.093076e+03
11,50,60,9.093076e+03
11,50,70,9.093076e+03
11,50,80,9.093076e+03
11,50,90,9.093076e+03
11,50,100,9.093076e+03
11,50,1,2.267915e+04
11,50,2,2.267915e+04
11,50,3,1.515239e+04
11,50,5,1.515239e+04
11,50,10,1.515239e+04
11,50,20,1.302816e+04
11,50,30,1.004236e+04
11,50,40,1.004236e+04
11,50,50,1.004236e+04
11,50,60,1.004236e+04
11,50,70,1.004236e+04
11,50,80,1.004236e+04
11,50,90,1.004236e+04
11,50,100,8.896645e+03
11,50,1,1.938597e+04
11,50,2,1.938597e+04
11,50,3,1.938597e+04
11,50,5,1.573545e+04
11,50,10,1.573545e+04
11,50,20,1.500088e+04
11,50,30,1.246609e+04
11,50,40,1.246609e+04
11,50,50,1.246609e+04
11,50,60,9.451085e+03
11,50,70,9.451085e+03
11,50,80,9.451085e+03
11,50,90,9.451085e+03
11,50,100,9.451085e+03
